,type_id,groupID,typeName,packagedVolume
29902,45966,1950,Stabber Fleet Issue Exoplanets Hunter SKIN,0.01
29903,45967,1950,Cyclone Exoplanets Hunter SKIN,0.01
29904,45968,1950,Hurricane Exoplanets Hunter SKIN,0.01
29905,45969,1950,Tornado Exoplanets Hunter SKIN,0.01
29906,45970,1950,Claymore Exoplanets Hunter SKIN,0.01
29907,45971,1950,Sleipnir Exoplanets Hunter SKIN,0.01
29908,45972,1950,Hurricane Fleet Issue Exoplanets Hunter SKIN,0.01
29909,45973,1950,Maelstrom Exoplanets Hunter SKIN,0.01
29910,45974,1950,Tempest Exoplanets Hunter SKIN,0.01
29911,45975,1950,Typhoon Exoplanets Hunter SKIN,0.01
29912,45976,1950,Panther Exoplanets Hunter SKIN,0.01
29913,45977,1950,Vargur Exoplanets Hunter SKIN,0.01
29914,45978,1950,Tempest Fleet Issue Exoplanets Hunter SKIN,0.01
29915,45979,1950,Typhoon Fleet Issue Exoplanets Hunter SKIN,0.01
29916,45980,1950,Naglfar Exoplanets Hunter SKIN,0.01
29917,45981,1950,Nidhoggur Exoplanets Hunter SKIN,0.01
29918,45982,1950,Hel Exoplanets Hunter SKIN,0.01
29919,45983,1950,Ragnarok Exoplanets Hunter SKIN,0.01
29920,45984,1950,Hoarder Exoplanets Hunter SKIN,0.01
29921,45985,1950,Mammoth Exoplanets Hunter SKIN,0.01
29922,45986,1950,Wreathe Exoplanets Hunter SKIN,0.01
29923,45987,1950,Prowler Exoplanets Hunter SKIN,0.01
29924,45988,1950,Mastodon Exoplanets Hunter SKIN,0.01
29925,45989,1950,Fenrir Exoplanets Hunter SKIN,0.01
29926,45990,1950,Nomad Exoplanets Hunter SKIN,0.01
29927,45991,1950,Pacifier Exoplanets Hunter SKIN,0.01
29928,45992,1950,Enforcer Exoplanets Hunter SKIN,0.01
29929,45993,227,Large Refinery Vulnerable State Default,1.0
29930,45994,227,Large Refinery Invulnerable State Default,1.0
29931,45995,227,Large Refinery Sieged State Default,1.0
29932,45996,1194,Exoplanets Hunter Reward Crate,6000.0
29933,45997,1950,Tengu Sukuuvestaa SKIN,0.01
29934,45998,303,Agency 'Pyrolancea' DB3 Dose I,1.0
29935,45999,303,Agency 'Pyrolancea' DB5 Dose II,1.0
29936,46000,303,Agency 'Pyrolancea' DB7 Dose III,1.0
29937,46001,303,Agency 'Hardshell' TB3 Dose I,1.0
29938,46002,303,Agency 'Hardshell' TB5 Dose II,1.0
29939,46003,303,Agency 'Hardshell' TB7 Dose III,1.0
29940,46004,303,Agency 'Overclocker' SB3 Dose I,1.0
29941,46005,303,Agency 'Overclocker' SB5 Dose II,1.0
29942,46006,303,Agency 'Overclocker' SB7 Dose III,1.0
29943,46007,303,Expired Valkyrie Cerebral Accelerator,1.0
29944,46008,303,Expired Crimson Cerebral Accelerator,1.0
29945,46009,303,Expired Yoiul Cerebral Accelerator,1.0
29946,46010,1894,testShieldMod_PLACEHOLDER,5.0
29947,46011,157,testShieldMod_Blueprint_PLACEHOLDER,0.01
29948,46012,1894,testArmorMod_PLACEHOLDER,5.0
29949,46013,163,testArmorMod_Blueprint_PLACEHOLDER,0.01
29950,46014,1950,Hel Firewall Breach SKIN,0.01
29951,46015,1950,Nidhoggur Firewall Breach SKIN,0.01
29952,46016,1950,Naglfar Firewall Breach SKIN,0.01
29953,46017,1950,Rupture Firewall Breach SKIN,0.01
29954,46018,1950,Broadsword Firewall Breach SKIN,0.01
29955,46019,1950,Muninn Firewall Breach SKIN,0.01
29956,46020,1950,Enforcer Firewatch SKIN,0.01
29957,46021,1950,Pacifier Firewatch SKIN,0.01
29958,46022,1950,Legion Sunburst SKIN,0.01
29959,46024,1950,Tengu Nightfire SKIN,0.01
29960,46025,1950,Proteus Skyliner SKIN,0.01
29961,46026,1950,Loki Battlescar SKIN,0.01
29962,46027,816,Redtail Shark,486000.0
29966,46038,1088,Men's IGC Location Scout Suit,0.1
29967,46039,1088,Women's IGC Location Scout Suit,0.1
29968,46040,1950,Vigilant IGC SKIN,0.01
29969,46041,1950,Violator IGC SKIN,0.01
29970,46042,1950,Vindicator IGC SKIN,0.01
29971,46043,1950,Vehement IGC SKIN,0.01
29972,46044,1950,Vendetta IGC SKIN,0.01
29973,46045,1950,Vanquisher IGC SKIN,0.01
29974,46046,1896,♦ Orca,10250000.0
29975,46047,1896,♦ Orca,10250000.0
29976,46048,1896,♦ Orca,10250000.0
29977,46049,1896,♦ Orca,10250000.0
29978,46050,1194,Superior Exoplanets Hunter Reward Crate,6000.0
29979,46051,1950,Daredevil IGC SKIN,0.01
29980,46052,1803,♦ Cruor,28600.0
29981,46053,1803,♦ Worm,16500.0
29982,46054,1813,♦ Ashimmu,118000.0
29983,46055,1814,♦ Bhaalgorn,486000.0
29984,46056,1813,♦ Gila,101000.0
29985,46057,1814,♦ Rattlesnake,486000.0
29986,46058,1803,♦ Daredevil,26500.0
29987,46059,1813,♦ Vigilant,101000.0
29988,46060,1814,♦ Vindicator,486000.0
29989,46061,1803,♦ Dramiel,27289.0
29990,46062,1813,♦ Cynabal,101000.0
29991,46063,1814,♦ Machariel,595000.0
29992,46064,227,Medium Refinery Placement State Default,1.0
29993,46065,227,Large Refinery Placement State Default,1.0
29994,46066,1803,♦ Punisher,28600.0
29995,46067,1813,♦ Omen,118000.0
29996,46068,1909,♦ Harbinger,234000.0
29997,46069,1814,♦ Apocalypse,495000.0
29998,46070,1803,♦ Merlin,16500.0
29999,46071,1813,♦ Caracal,92000.0
30000,46072,1909,♦ Drake,252000.0
30001,46073,1814,♦ Raven,486000.0
30002,46074,1803,♦ Incursus,29500.0
30003,46075,1813,♦ Thorax,112000.0
30004,46076,1909,♦ Brutix,270000.0
30005,46077,1814,♦ Megathron,486000.0
30006,46078,1803,♦ Rifter,27289.0
30007,46079,1813,♦ Rupture,96000.0
30008,46080,1909,♦ Hurricane,216000.0
30009,46081,1814,♦ Tempest,450000.0
30010,46082,227,Large Industrial Array Placement State Default,1.0
30011,46083,227,XLarge Industrial Array Placement State Default,1.0
30012,46084,227,Medium Industrial Array Placement State Default,1.0
30013,46085,227,Default Citadel Medium Placement State,1.0
30014,46086,227,Default Citadel Large Placement State,1.0
30015,46088,227,Default Citadel X-Large Placement State,1.0
30016,46089,1950,Bantam Steel Cardinal SKIN,0.01
30017,46090,1950,Condor Steel Cardinal SKIN,0.01
30018,46091,1950,Griffin Steel Cardinal SKIN,0.01
30019,46092,1950,Heron Steel Cardinal SKIN,0.01
30020,46093,1950,Kestrel Steel Cardinal SKIN,0.01
30021,46094,1950,Merlin Steel Cardinal SKIN,0.01
30022,46095,1950,Harpy Steel Cardinal SKIN,0.01
30023,46096,1950,Hawk Steel Cardinal SKIN,0.01
30024,46097,1950,Buzzard Steel Cardinal SKIN,0.01
30025,46098,1950,Manticore Steel Cardinal SKIN,0.01
30026,46099,1950,Kitsune Steel Cardinal SKIN,0.01
30027,46100,1950,Crow Steel Cardinal SKIN,0.01
30028,46101,1950,Raptor Steel Cardinal SKIN,0.01
30029,46102,1950,Kirin Steel Cardinal SKIN,0.01
30030,46103,1950,Caldari Navy Hookbill Steel Cardinal SKIN,0.01
30031,46104,1950,Griffin Navy Issue Steel Cardinal SKIN,0.01
30032,46105,1950,Corax Steel Cardinal SKIN,0.01
30033,46106,1950,Cormorant Steel Cardinal SKIN,0.01
30034,46107,1950,Stork Steel Cardinal SKIN,0.01
30035,46108,1950,Flycatcher Steel Cardinal SKIN,0.01
30036,46109,1950,Jackdaw Steel Cardinal SKIN,0.01
30037,46110,1950,Blackbird Steel Cardinal SKIN,0.01
30038,46111,1950,Caracal Steel Cardinal SKIN,0.01
30039,46112,1950,Moa Steel Cardinal SKIN,0.01
30040,46113,1950,Osprey Steel Cardinal SKIN,0.01
30041,46114,1950,Cerberus Steel Cardinal SKIN,0.01
30042,46115,1950,Eagle Steel Cardinal SKIN,0.01
30043,46116,1950,Onyx Steel Cardinal SKIN,0.01
30044,46117,1950,Basilisk Steel Cardinal SKIN,0.01
30045,46118,1950,Falcon Steel Cardinal SKIN,0.01
30046,46119,1950,Rook Steel Cardinal SKIN,0.01
30047,46120,1950,Tengu Steel Cardinal SKIN,0.01
30048,46121,1950,Caracal Navy Issue Steel Cardinal SKIN,0.01
30049,46122,1950,Osprey Navy Issue Steel Cardinal SKIN,0.01
30050,46123,1950,Drake Steel Cardinal SKIN,0.01
30051,46124,1950,Ferox Steel Cardinal SKIN,0.01
30052,46125,1950,Naga Steel Cardinal SKIN,0.01
30053,46126,1950,Nighthawk Steel Cardinal SKIN,0.01
30054,46127,1950,Vulture Steel Cardinal SKIN,0.01
30055,46128,1950,Drake Navy Issue Steel Cardinal SKIN,0.01
30056,46129,1950,Raven Steel Cardinal SKIN,0.01
30057,46130,1950,Rokh Steel Cardinal SKIN,0.01
30058,46131,1950,Scorpion Steel Cardinal SKIN,0.01
30059,46132,1950,Widow Steel Cardinal SKIN,0.01
30060,46133,1950,Golem Steel Cardinal SKIN,0.01
30061,46134,1950,Raven Navy Issue Steel Cardinal SKIN,0.01
30062,46135,1950,Scorpion Navy Issue Steel Cardinal SKIN,0.01
30063,46136,1950,Phoenix Steel Cardinal SKIN,0.01
30064,46137,1950,Chimera Steel Cardinal SKIN,0.01
30065,46138,1950,Wyvern Steel Cardinal SKIN,0.01
30066,46139,1950,Leviathan Steel Cardinal SKIN,0.01
30067,46140,1950,Badger Steel Cardinal SKIN,0.01
30068,46141,1950,Tayra Steel Cardinal SKIN,0.01
30069,46142,1950,Crane Steel Cardinal SKIN,0.01
30070,46143,1950,Bustard Steel Cardinal SKIN,0.01
30071,46144,1950,Charon Steel Cardinal SKIN,0.01
30072,46145,1950,Rhea Steel Cardinal SKIN,0.01
30073,46146,1950,Apostle Exoplanets Hunter SKIN,0.01
30074,46147,1950,Minokawa Exoplanets Hunter SKIN,0.01
30075,46148,1950,Ninazu Exoplanets Hunter SKIN,0.01
30076,46149,1950,Lif Exoplanets Hunter SKIN,0.01
30077,46151,1194,IGC Garment Keeper,0.1
30078,46152,1218,Ubiquitous Moon Ore Processing,0.01
30079,46153,1218,Common Moon Ore Processing,0.01
30080,46154,1218,Uncommon Moon Ore Processing,0.01
30081,46155,1218,Rare Moon Ore Processing,0.01
30082,46156,1218,Exceptional Moon Ore Processing,0.01
30083,46157,1889,Methanofullerene Reaction Formula,0.01
30084,46158,1889,Fulleroferrocene Reaction Formula,0.01
30085,46159,1889,PPD Fullerene Fibers Reaction Formula,0.01
30086,46160,1889,Fullerene Intercalated Graphite Reaction Formula,0.01
30087,46161,1889,Lanthanum Metallofullerene Reaction Formula,0.01
30088,46162,1889,Scandium Metallofullerene Reaction Formula,0.01
30089,46163,1889,Graphene Nanoribbons Reaction Formula,0.01
30090,46164,1889,Carbon-86 Epoxy Resin Reaction Formula,0.01
30091,46165,1889,C3-FTM Acid Reaction Formula,0.01
30092,46166,1888,Caesarium Cadmide Reaction Formula,0.01
30093,46167,1888,Carbon Polymers Reaction Formula,0.01
30094,46168,1888,Ceramic Powder Reaction Formula,0.01
30095,46169,1888,Crystallite Alloy Reaction Formula,0.01
30096,46170,1888,Dysporite Reaction Formula,0.01
30097,46171,1888,Fernite Alloy Reaction Formula,0.01
30098,46172,1888,Ferrofluid Reaction Formula,0.01
30099,46173,1888,Fluxed Condensates Reaction Formula,0.01
30100,46174,1888,Hexite Reaction Formula,0.01
30101,46175,1888,Hyperflurite Reaction Formula,0.01
30102,46176,1888,Neo Mercurite Reaction Formula,0.01
30103,46177,1888,Platinum Technite Reaction Formula,0.01
30104,46178,1888,Rolled Tungsten Alloy Reaction Formula,0.01
30105,46179,1888,Silicon Diborite Reaction Formula,0.01
30106,46180,1888,Solerium Reaction Formula,0.01
30107,46181,1888,Sulfuric Acid Reaction Formula,0.01
30108,46182,1888,Titanium Chromide Reaction Formula,0.01
30109,46183,1888,Vanadium Hafnite Reaction Formula,0.01
30110,46184,1888,Prometium Reaction Formula,0.01
30111,46185,1888,Thulium Hafnite Reaction Formula,0.01
30112,46186,1888,Promethium Mercurite Reaction Formula,0.01
30113,46187,1888,Unrefined Vanadium Hafnite Reaction Formula,0.01
30114,46188,1888,Unrefined Platinum Technite Reaction Formula,0.01
30115,46189,1888,Unrefined Solerium Reaction Formula,0.01
30116,46190,1888,Unrefined Caesarium Cadmide Reaction Formula,0.01
30117,46191,1888,Unrefined Hexite Reaction Formula,0.01
30118,46192,1888,Unrefined Rolled Tungsten Alloy Reaction Formula,0.01
30119,46193,1888,Unrefined Titanium Chromide Reaction Formula,0.01
30120,46194,1888,Unrefined Fernite Alloy Reaction Formula,0.01
30121,46195,1888,Unrefined Crystallite Alloy Reaction Formula,0.01
30122,46196,1888,Unrefined Hyperflurite Reaction Formula,0.01
30123,46197,1888,Unrefined Ferrofluid Reaction Formula,0.01
30124,46198,1888,Unrefined Prometium Reaction Formula,0.01
30125,46199,1888,Unrefined Neo Mercurite Reaction Formula,0.01
30126,46200,1888,Unrefined Dysporite Reaction Formula,0.01
30127,46201,1888,Unrefined Fluxed Condensates Reaction Formula,0.01
30128,46202,1888,Unrefined Thulium Hafnite Reaction Formula,0.01
30129,46203,1888,Unrefined Promethium Mercurite Reaction Formula,0.01
30130,46204,1888,Titanium Carbide Reaction Formula,0.01
30131,46205,1888,Crystalline Carbonide Reaction Formula,0.01
30132,46206,1888,Fernite Carbide Reaction Formula,0.01
30133,46207,1888,Tungsten Carbide Reaction Formula,0.01
30134,46208,1888,Sylramic Fibers Reaction Formula,0.01
30135,46209,1888,Fulleride Reaction Formula,0.01
30136,46210,1888,Phenolic Composites Reaction Formula,0.01
30137,46211,1888,Nanotransistors Reaction Formula,0.01
30138,46212,1888,Hypersynaptic Fibers Reaction Formula,0.01
30139,46213,1888,Ferrogel Reaction Formula,0.01
30140,46214,1888,Fermionic Condensates Reaction Formula,0.01
30141,46215,1888,Plasmonic Metamaterials Reaction Formula,0.01
30142,46216,1888,Terahertz Metamaterials Reaction Formula,0.01
30143,46217,1888,Photonic Metamaterials Reaction Formula,0.01
30144,46218,1888,Nonlinear Metamaterials Reaction Formula,0.01
30145,46219,1890,Synth Drop Booster Reaction Formula,0.01
30146,46220,1890,Synth Exile Booster Reaction Formula,0.01
30147,46221,1890,Synth Frentix Booster Reaction Formula,0.01
30148,46222,1890,Standard Frentix Booster Reaction Formula,0.01
30149,46223,1890,Standard Drop Booster Reaction Formula,0.01
30150,46224,1890,Standard Exile Booster Reaction Formula,0.01
30151,46225,1890,Standard Mindflood Booster Reaction Formula,0.01
30152,46226,1890,Standard X-Instinct Booster Reaction Formula,0.01
30153,46227,1890,Standard Sooth Sayer Booster Reaction Formula,0.01
30154,46228,1890,Synth Mindflood Booster Reaction Formula,0.01
30155,46229,1890,Synth Sooth Sayer Booster Reaction Formula,0.01
30156,46230,1890,Standard Blue Pill Booster Reaction Formula,0.01
30157,46231,1890,Standard Crash Booster Reaction Formula,0.01
30158,46232,1890,Synth X-Instinct Booster Reaction Formula,0.01
30159,46233,1890,Synth Blue Pill Booster Reaction Formula,0.01
30160,46234,1890,Synth Crash Booster Reaction Formula,0.01
30161,46235,1890,Strong Blue Pill Booster Reaction Formula,0.01
30162,46236,1890,Improved Crash Booster Reaction Formula,0.01
30163,46237,1890,Improved Drop Booster Reaction Formula,0.01
30164,46238,1890,Improved Exile Booster Reaction Formula,0.01
30165,46240,1890,Improved Mindflood Booster Reaction Formula,0.01
30166,46241,1890,Improved Frentix Booster Reaction Formula,0.01
30167,46242,1890,Improved X-Instinct Booster Reaction Formula,0.01
30168,46243,1890,Improved Sooth Sayer Booster Reaction Formula,0.01
30169,46244,1890,Strong Crash Booster Reaction Formula,0.01
30170,46245,1890,Strong Drop Booster Reaction Formula,0.01
30171,46246,1890,Strong Exile Booster Reaction Formula,0.01
30172,46247,1890,Strong Mindflood Booster Reaction Formula,0.01
30173,46248,1890,Strong Frentix Booster Reaction Formula,0.01
30174,46249,1890,Strong X-Instinct Booster Reaction Formula,0.01
30175,46250,1890,Strong Sooth Sayer Booster Reaction Formula,0.01
30176,46251,1890,Improved Blue Pill Booster Reaction Formula,0.01
30177,46252,1911,Raspite,0.1
30178,46253,1911,Adamantine Raspite,0.1
30179,46254,1911,Polycrase,0.1
30180,46255,1911,Granitic Polycrase,0.1
30181,46256,1911,Moissanite,0.1
30182,46257,1911,Diamond Moissanite,0.1
30183,46258,1911,Kangite,0.1
30184,46259,1911,Cubic Kangite,0.1
30185,46260,1194,Inception Skill Package,6000.0
30188,46266,1194,A3 Destroyer Package,50000.0
30189,46267,1194,A3 Industrial Package,50000.0
30190,46268,1194,A3 Industrial Gear,0.1
30191,46269,1194,A3 Combat Gear,0.1
30192,46270,367,Kaatara's Custom Ballistic Control System,5.0
30193,46273,1088,Women's 'Valkyrie' Flight Jacket,0.1
30194,46274,1088,Men's 'Valkyrie' Flight Jacket,0.1
30195,46275,816,Redtail Shark,486000.0
30196,46276,1950,Minokawa Steel Cardinal SKIN,0.01
30197,46277,1950,Chimera Kairiola's Sacrifice SKIN,0.01
30198,46278,314,Corrupted Trinary Relics,0.1
30200,46280,1884,Brimful Zeolites,10.0
30201,46281,1884,Glistening Zeolites,10.0
30202,46282,1884,Brimful Sylvite,10.0
30203,46283,1884,Glistening Sylvite,10.0
30204,46284,1884,Brimful Bitumens,10.0
30205,46285,1884,Glistening Bitumens,10.0
30206,46286,1884,Brimful Coesite,10.0
30207,46287,1884,Glistening Coesite,10.0
30208,46288,1920,Copious Cobaltite,10.0
30209,46289,1920,Twinkling Cobaltite,10.0
30210,46290,1920,Copious Euxenite,10.0
30211,46291,1920,Twinkling Euxenite,10.0
30212,46292,1920,Copious Titanite,10.0
30213,46293,1920,Twinkling Titanite,10.0
30214,46294,1920,Copious Scheelite,10.0
30215,46295,1920,Twinkling Scheelite,10.0
30216,46296,1921,Lavish Otavite,10.0
30217,46297,1921,Shimmering Otavite,10.0
30218,46298,1921,Lavish Sperrylite,10.0
30219,46299,1921,Shimmering Sperrylite,10.0
30220,46300,1921,Lavish Vanadinite,10.0
30221,46301,1921,Shimmering Vanadinite,10.0
30222,46302,1921,Lavish Chromite,10.0
30223,46303,1921,Shimmering Chromite,10.0
30224,46304,1922,Replete Carnotite,10.0
30225,46305,1922,Glowing Carnotite,10.0
30226,46306,1922,Replete Zircon,10.0
30227,46307,1922,Glowing Zircon,10.0
30228,46308,1922,Replete Pollucite,10.0
30229,46309,1922,Glowing Pollucite,10.0
30230,46310,1922,Replete Cinnabar,10.0
30231,46311,1922,Glowing Cinnabar,10.0
30232,46312,1923,Bountiful Xenotime,10.0
30233,46313,1923,Shining Xenotime,10.0
30234,46314,1923,Bountiful Monazite,10.0
30235,46315,1923,Shining Monazite,10.0
30236,46316,1923,Bountiful Loparite,10.0
30237,46317,1923,Shining Loparite,10.0
30238,46318,1923,Bountiful Ytterbite,10.0
30239,46319,1923,Shining Ytterbite,10.0
30241,46323,1912,Standup M-Set Moon Drilling Efficiency I,10.0
30242,46324,1912,Standup M-Set Moon Drilling Efficiency II,10.0
30243,46325,1913,Standup M-Set Moon Drilling Stability I,10.0
30244,46326,1913,Standup M-Set Moon Drilling Stability II,10.0
30245,46327,1914,Standup L-Set Moon Drilling Proficiency I,20.0
30246,46328,1914,Standup L-Set Moon Drilling Proficiency II,20.0
30247,46329,1915,Upwell Moon Mining Beacon,1.0
30248,46335,306,Compromised Stasis Vault,27500.0
30249,46338,186,Orca Wreck,27500.0
30250,46339,186,Orca Wreck,27500.0
30251,46341,186,Orca Wreck,27500.0
30252,46342,186,Orca Wreck,27500.0
30253,46343,1665,Eosian Preserver,19100.0
30254,46344,1568,Eosian Defender,19100.0
30255,46345,1664,Eosian Warden,109000.0
30256,46346,1665,Eosian Sentinel,109000.0
30258,46348,1667,Eosian Safeguard,19000000.0
30259,46349,1667,Eosian Upholder,19000000.0
30260,46350,727,Ubiquitous Moon Ore Mining Crystal I Blueprint,0.01
30261,46351,727,Ubiquitous Moon Ore Mining Crystal II Blueprint,0.01
30262,46352,727,Common Moon Ore Mining Crystal I Blueprint,0.01
30263,46353,727,Common Moon Ore Mining Crystal II Blueprint,0.01
30264,46355,482,Ubiquitous Moon Ore Mining Crystal I,6.0
30265,46356,482,Ubiquitous Moon Ore Mining Crystal II,10.0
30266,46357,727,Uncommon Moon Ore Mining Crystal I Blueprint,0.01
30267,46358,727,Uncommon Moon Ore Mining Crystal II Blueprint,0.01
30268,46359,727,Rare Moon Ore Mining Crystal I Blueprint,0.01
30269,46360,727,Rare Moon Ore Mining Crystal II Blueprint,0.01
30270,46361,727,Exceptional Moon Ore Mining Crystal I Blueprint,0.01
30271,46362,727,Exceptional Moon Ore Mining Crystal II Blueprint,0.01
30272,46363,1924,Guristas Forward Operating Base,8000.0
30273,46364,1924,Blood Raider Forward Operating Base,8000.0
30274,46365,482,Common Moon Ore Mining Crystal I,6.0
30275,46366,482,Common Moon Ore Mining Crystal II,10.0
30276,46367,482,Uncommon Moon Ore Mining Crystal I,6.0
30277,46368,482,Uncommon Moon Ore Mining Crystal II,10.0
30278,46369,482,Rare Moon Ore Mining Crystal I,6.0
30279,46370,482,Rare Moon Ore Mining Crystal II,10.0
30280,46371,482,Exceptional Moon Ore Mining Crystal I,6.0
30281,46372,482,Exceptional Moon Ore Mining Crystal II,10.0
30282,46375,1739,Daily Alpha Injector,0.01
30283,46376,1950,Raven Valkyrie SKIN,0.01
30284,46377,1950,Naga Valkyrie SKIN,0.01
30285,46378,1950,Abaddon Valkyrie SKIN,0.01
30286,46379,1950,Dominix Valkyrie SKIN,0.01
30287,46380,1950,Typhoon Valkyrie SKIN,0.01
30288,46381,1818,Agency Support Drop,1.0
30289,46382,1803,♦ Kestrel,19700.0
30290,46383,1950,Atron Kopis Edge SKIN,0.01
30291,46384,1950,Imicus Kopis Edge SKIN,0.01
30292,46385,1950,Incursus Kopis Edge SKIN,0.01
30293,46386,1950,Maulus Kopis Edge SKIN,0.01
30294,46387,1950,Navitas Kopis Edge SKIN,0.01
30295,46388,1950,Tristan Kopis Edge SKIN,0.01
30296,46389,1950,Enyo Kopis Edge SKIN,0.01
30297,46390,1950,Ishkur Kopis Edge SKIN,0.01
30298,46391,1950,Helios Kopis Edge SKIN,0.01
30299,46392,1950,Nemesis Kopis Edge SKIN,0.01
30300,46393,1950,Keres Kopis Edge SKIN,0.01
30301,46394,1950,Ares Kopis Edge SKIN,0.01
30302,46395,1950,Taranis Kopis Edge SKIN,0.01
30303,46396,1950,Thalia Kopis Edge SKIN,0.01
30304,46397,1950,Federation Navy Comet Kopis Edge SKIN,0.01
30305,46398,1950,Maulus Navy Issue Kopis Edge SKIN,0.01
30306,46399,1950,Algos Kopis Edge SKIN,0.01
30307,46400,1950,Catalyst Kopis Edge SKIN,0.01
30308,46401,1950,Magus Kopis Edge SKIN,0.01
30309,46402,1950,Eris Kopis Edge SKIN,0.01
30310,46403,1950,Hecate Kopis Edge SKIN,0.01
30311,46404,1950,Celestis Kopis Edge SKIN,0.01
30312,46405,1950,Exequror Kopis Edge SKIN,0.01
30313,46406,1950,Thorax Kopis Edge SKIN,0.01
30314,46407,1950,Vexor Kopis Edge SKIN,0.01
30315,46408,1950,Deimos Kopis Edge SKIN,0.01
30316,46409,1950,Ishtar Kopis Edge SKIN,0.01
30317,46410,1950,Phobos Kopis Edge SKIN,0.01
30318,46411,1950,Oneiros Kopis Edge SKIN,0.01
30319,46412,1950,Arazu Kopis Edge SKIN,0.01
30320,46413,1950,Lachesis Kopis Edge SKIN,0.01
30321,46414,1950,Proteus Kopis Edge SKIN,0.01
30322,46415,1950,Exequror Navy Issue Kopis Edge SKIN,0.01
30323,46416,1950,Vexor Navy Issue Kopis Edge SKIN,0.01
30324,46417,1950,Brutix Kopis Edge SKIN,0.01
30325,46418,1950,Myrmidon Kopis Edge SKIN,0.01
30326,46419,1950,Talos Kopis Edge SKIN,0.01
30327,46420,1950,Astarte Kopis Edge SKIN,0.01
30328,46421,1950,Eos Kopis Edge SKIN,0.01
30329,46422,1950,Brutix Navy Issue Kopis Edge SKIN,0.01
30330,46423,1950,Dominix Kopis Edge SKIN,0.01
30331,46424,1950,Hyperion Kopis Edge SKIN,0.01
30332,46425,1950,Megathron Kopis Edge SKIN,0.01
30333,46426,1950,Sin Kopis Edge SKIN,0.01
30334,46427,1950,Kronos Kopis Edge SKIN,0.01
30335,46428,1950,Dominix Navy Issue Kopis Edge SKIN,0.01
30336,46429,1950,Megathron Navy Issue Kopis Edge SKIN,0.01
30337,46430,1950,Moros Kopis Edge SKIN,0.01
30338,46431,1950,Thanatos Kopis Edge SKIN,0.01
30339,46432,1950,Nyx Kopis Edge SKIN,0.01
30340,46433,1950,Erebus Kopis Edge SKIN,0.01
30341,46434,1950,Epithal Kopis Edge SKIN,0.01
30342,46435,1950,Iteron Mark V Kopis Edge SKIN,0.01
30343,46436,1950,Kryos Kopis Edge SKIN,0.01
30344,46437,1950,Miasmos Kopis Edge SKIN,0.01
30345,46438,1950,Nereus Kopis Edge SKIN,0.01
30346,46439,1950,Viator Kopis Edge SKIN,0.01
30347,46440,1950,Occator Kopis Edge SKIN,0.01
30348,46441,1950,Obelisk Kopis Edge SKIN,0.01
30349,46442,1950,Anshar Kopis Edge SKIN,0.01
30350,46443,1950,Ninazu Kopis Edge SKIN,0.01
30351,46444,1818,Punisher Imperial War Reserves Pack,30000.0
30352,46445,1818,Merlin State Military Stockpile Pack,17000.0
30353,46446,1818,Incursus Federal Strategic Materiel Pack,30000.0
30354,46447,1818,Rifter Republic Fleet Ordnance Pack,30000.0
30355,46448,1818,Omen Imperial War Reserves Pack,120000.0
30356,46449,1818,Harbinger Imperial War Reserves Pack,240000.0
30357,46450,1818,Apocalypse Imperial War Reserves Pack,500000.0
30358,46451,1818,Venture Mining Pack,30000.0
30359,46452,1818,Procurer Mining Barge Pack,100000.0
30360,46453,1818,Coercer Destroyer Battle Pack,50000.0
30361,46454,1818,Cormorant Destroyer Battle Pack,53000.0
30362,46455,1818,Catalyst Destroyer Battle Pack,56000.0
30363,46456,1818,Thrasher Destroyer Battle Pack,44000.0
30364,46457,1818,Caracal State Military Stockpile Pack,95000.0
30365,46458,1818,Drake State Military Stockpile Pack,260000.0
30366,46459,1818,Raven State Military Stockpile Pack,490000.0
30367,46460,1818,State Military Stockpile Package 5,2520.0
30368,46461,1818,State Military Stockpile Package 6,2520.0
30369,46462,1818,State Military Stockpile Package 7,2520.0
30370,46463,1818,State Military Stockpile Package 8,2520.0
30371,46464,1818,State Military Stockpile Package 9,2520.0
30372,46465,1818,State Military Stockpile Package 10,2520.0
30373,46466,1818,Thorax Federal Strategic Materiel Pack,120000.0
30374,46467,1818,Brutix Federal Strategic Materiel Pack,280000.0
30375,46468,1818,Megathron Federal Strategic Materiel Pack,490000.0
30376,46469,1818,Federal Strategic Materiel Package 5,2520.0
30377,46470,1818,Federal Strategic Materiel Package 6,2520.0
30378,46471,1818,Federal Strategic Materiel Package 7,2520.0
30379,46472,1818,Federal Strategic Materiel Package 8,2520.0
30380,46473,1818,Federal Strategic Materiel Package 9,2520.0
30381,46474,1818,Federal Strategic Materiel Package 10,2520.0
30382,46475,1818,Rupture Republic Fleet Ordnance Pack,97000.0
30383,46476,1818,Hurricane Republic Fleet Ordnance Pack,218000.0
30384,46477,1818,Tempest Republic Fleet Ordnance Pack,455000.0
30385,46478,1818,Republic Fleet Ordnance Package 5,2520.0
30386,46479,1818,Republic Fleet Ordnance Package 6,2520.0
30387,46480,1818,Republic Fleet Ordnance Package 7,2520.0
30388,46481,1818,Republic Fleet Ordnance Package 8,2520.0
30389,46482,1818,Republic Fleet Ordnance Package 9,2520.0
30390,46483,1818,Republic Fleet Ordnance Package 10,2520.0
